year,id,station_id,name,pc,sc,mh
2018,4V17,740GA,"Harlingen-Treasure Hills, TX",1.81,6.61,0.62
2018,4V17,740GB,"McAllen, TX",1.09,7.48,1
2018,4V17,740GC,"Corpus Christi, TX",3.73,0,0.52
2018,4V17,740GD,"Laredo, TX",4.03,1.42,1.59
2018,4V17,740GH,"South Enterprize, TX",,10.3,2.49
2018,4V17,740GI,"Old Brownsville, TX",,,
2018,4V19,623,"Muskogee, OK HCS",2.23,8.21,6.97
2018,4V19,623,"Muskogee, OK (Jack C. Montgomery)",1.66,7.82,6.89
2018,4V19,623BY,"Tulsa, OK (Ernest Childers)",2.63,9.35,11.62
2018,4V19,623GA,"McAlester, OK",3.91,1.46,3.3
2018,4V19,623GB,"Vinita, OK",0.87,0,0.3
2018,4V19,623GC,"Idabel, OK (McCurtain County)",0.94,0,6.6
2018,4V19,623QA,"Muskogee-Shawnee Road, OK (Jack C. Montgomery)",,,2.78
2018,4V19,623QB,"Tulsa Eleventh Street, OK",,,10.14
2018,4V19,623QC,"Yale Avenue, OK",,6.6,
2018,4V19,635,"Oklahoma City, OK HCS",2.5,7.16,2.96
2018,4V19,635,"Oklahoma City, OK",3.26,7.36,2.94
2018,4V19,635GA,"Lawton, OK",2.48,3.35,1.47
2018,4V19,635GB,"Wichita Falls, TX",1.98,4.3,0.29
2018,4V19,635GC,"Blackwell, OK",0.84,7,0
2018,4V19,635GD,"Ada, OK",2.1,3.68,5.08
2018,4V19,635GE,"Stillwater, OK",1.68,4.33,4.02
2018,4V19,635GF,"Altus, OK",2.08,0.1,1.51
2018,4V19,635GG,"Enid, OK",0.81,2.2,4.4
2018,4V19,635HB,"Ardmore, OK",4,2.07,3.46
2018,4V19,635PA,"Oklahoma City, OK - PRRTP",,,
2018,4V19,635QA,"North May, OK",3.06,2.64,5.63
2018,4V19,635QB,"South Oklahoma City, OK",1.62,4.11,6.47
2018,4V19,436,Montana HCS,5,13.12,3.63
2018,4V19,436,"Fort Harrison, MT",5.47,17.68,5.61
2018,4V19,436A4,"Miles City, MT",2.54,4.97,3
2018,4V19,436GA,"Anaconda, MT",6.35,5.88,1
2018,4V19,436GB,"Great Falls, MT",3.3,3.67,2.75
2018,4V19,436GC,"Missoula, MT",4.13,8.8,2.43
2018,4V19,436GD,"Bozeman, MT",7.68,20.56,1.24
2018,4V19,436GF,"Kalispell, MT",1.52,10.51,3.75
2018,4V19,436GH,"Billings, MT",8.55,7.9,3.37
2018,4V19,436GI,"Glasgow, MT",0.61,23.83,0
2018,4V19,436GK,"Glendive, MT",2.71,32,6.82
2018,4V19,436GL,"Cut Bank, MT",8.78,0,4.56
2018,4V19,436GM,"Lewistown, MT",1.4,19.19,5.36
2018,4V19,436HC,"Havre, MT (Merril Lundman)",5.53,,5.59
2018,4V19,436MA,IDES Malmstrom AFB,,0,
2018,4V19,436QA,"Hamilton, MT",4.37,5.25,0.5
2018,4V19,436QB,"Plentywood, MT",2.61,20,10
2018,4V19,436QC,"Helena, MT",,,
2018,4V19,442,"Cheyenne, WY HCS",5.75,7.34,4.97
2018,4V19,442,"Cheyenne, WY",7.5,7.61,2.91
2018,4V19,442GB,"Sidney, NE",3.43,8.24,1.14
2018,4V19,442GC,"Fort Collins, CO",5.99,7.21,5.13
2018,4V19,442GD,"Loveland, CO",6.01,6.7,8.96
2018,4V19,442HK,"Wheatland 1, WY - Mobile",2.11,,11.26
2018,4V19,442QA,"Rawlins, WY",1.28,1.56,1
2018,4V19,442QB,"Torrington-Cheyenne 2, WY - Mobile",0.9,,7
2018,4V19,554,"Denver, CO HCS",8.2,11.42,9.28
2018,4V19,554,"Aurora, CO (Rocky Mountain Regional)",12.26,10.55,8.49
2018,4V19,554A5,"Denver, CO",3.62,,0
2018,4V19,554GB,"Aurora, CO",5.04,4.69,5.91
2018,4V19,554GC,"Golden, CO",7.23,8.97,9.32
2018,4V19,554GD,"Pueblo, CO (PFC James Dunn)",12.27,10.33,7.63
2018,4V19,554GE,"Colorado Springs, CO (PFC Floyd K. Lindstrom)",8.23,16.2,11.86
2018,4V19,554GF,"Alamosa, CO",3.81,5.42,4.9
2018,4V19,554GG,"La Junta, CO",3.94,0.75,2.88
2018,4V19,554GH,"Lamar, CO",5.3,2,5.13
2018,4V19,554GI,"Burlington, CO",3.02,,1.4
2018,4V19,554MA,IDES Fort Carson,,6.54,2.71
2018,4V19,554QA,"Denver - Santa Fe Drive, CO",,,5.84
2018,4V19,554QB,"Jewell, CO",,16.22,
2018,4V19,554QC,"Salida, CO",5.94,5.43,8.2
2018,4V19,575,"Grand Junction, CO HCS",3.46,6.15,2.21
2018,4V19,575,"Grand Junction, CO",3.5,6.42,2.13
2018,4V19,575GA,"Montrose, CO",3.46,3.06,2.38
2018,4V19,575GB,"Craig, CO (Major William Edward Adams)",2.66,2.21,5.67
2018,4V19,575QA,"Glenwood Springs, CO",0.99,7.9,1.48
2018,4V19,575QB,"Moab, UT",7.21,5.16,6
2018,4V19,660,"Salt Lake City, UT HCS",8.01,11.26,5.24
2018,4V19,660,"Salt Lake City, UT (George E. Wahlen)",9.17,11.55,4.24
2018,4V19,660GA,"Pocatello, ID",1.88,9.95,7.03
2018,4V19,660GB,"Ogden, UT",6.09,4.55,10.13
2018,4V19,660GD,"Roosevelt, UT",5.92,7,9.19
2018,4V19,660GE,"Orem, UT",3.92,6.18,3.8
2018,4V19,660GG,"St. George, UT",28.98,7.11,7.66
2018,4V19,660GJ,"Western Salt Lake, UT",2.37,4.65,1.48
2018,4V19,660GK,"Elko, NV",13.93,28.6,4.64
2018,4V19,660MA,IDES Hill AFB,,0,0
2018,4V19,660QA,"Idaho Falls, ID",1.33,11,10.43
2018,4V19,660QB,"Price, UT",5.25,3.14,16.3
2018,4V19,666,"Sheridan, WY HCS",6.24,6.9,3.32
2018,4V19,666,"Sheridan, WY",5.23,7.03,2.45
2018,4V19,666GB,"Casper, WY",5.33,9.51,6.31
2018,4V19,666GC,"Riverton, WY",5.65,2.56,3.08
2018,4V19,666GD,"Cody, WY",5.51,0,2.13
2018,4V19,666GE,"Gillette, WY",16.81,3.29,1.61
2018,4V19,666GF,"Rock Springs, WY",2.66,8.9,5.36
2018,4V19,666QA,"Afton, WY",1.62,6.67,2.38
2018,4V19,666QB,"Evanston, WY",5.19,0,0.14
2018,4V19,666QC,"Worland, WY",7.65,0,5.44
2018,5V20,463,"Anchorage, AK HCS",2.15,3.2,6
2018,5V20,463,"Anchorage, AK",2.45,3.24,6.94
2018,5V20,463BU,"Anchorage, AK - VADOM",,,0.67
2018,5V20,463GA,"Fairbanks, AK",2.21,1.11,4.44
2018,5V20,463GB,"Kenai, AK",1.25,1.45,4.51
2018,5V20,463GC,"Mat-Su, AK",1.87,12,5.7
2018,5V20,463GD,"Homer, AK",2.42,,6.7
2018,5V20,463GE,"Juneau, AK",3.01,5.92,3.73
2018,5V20,531,"Boise, ID HCS",4.64,8.34,1.97
2018,5V20,531,"Boise, ID",5,8.07,2.14
2018,5V20,531GE,"Twin Falls, ID",4.4,1.52,1.34
2018,5V20,531GG,"Caldwell, ID",4.91,18.95,2.02
2018,5V20,531GH,"Burns, OR",1.89,6,0.4
2018,5V20,531GI,"Mountain Home, ID",1.18,0,0.56
2018,5V20,531GJ,"Salmon, ID",2.15,0,0
2018,5V20,648,"Portland, OR HCS",6.5,13.13,3.57
2018,5V20,648,"Portland, OR",10.36,12.88,1.18
2018,5V20,648A4,"Vancouver, WA",7.25,13.76,3.27
2018,5V20,648BU,"Vancouver, WA - VADOM",,,
2018,5V20,648GA,"Bend, OR",3.8,15.67,9.88
2018,5V20,648GB,"Salem, OR",6.92,15.13,3.49
2018,5V20,648GD,"North Coast, OR",6.55,7.91,2.11
2018,5V20,648GE,"Fairview, OR",3.11,13,0.77
2018,5V20,648GF,"Hillsboro, OR",7.01,7.31,12.8
2018,5V20,648GG,"West Linn, OR",3.98,9.98,1.87
2018,5V20,648GH,"Newport, OR",8.84,,2.28
2018,5V20,648GI,"Portland-1st Avenue, OR",13.3,,
2018,5V20,648GJ,"The Dalles, OR (Loren R. Kaufman)",6.5,22.84,3.43
2018,5V20,653,"Roseburg, OR HCS",4.59,9.06,5.05
2018,5V20,653,"Roseburg, OR",7.05,9.36,3.67
2018,5V20,653BV,"Roseburg, OR - VADOM",,,
2018,5V20,653BY,"Eugene, OR",3.11,8.78,4.93
2018,5V20,653GA,"North Bend, OR",9.83,1.8,1.79
2018,5V20,653GB,"Brookings, OR",2.67,7,2.68
2018,5V20,653QA,"Downtown Eugene, OR",,,7.9
2018,5V20,663,"Puget Sound, WA HCS",7.27,10.98,4.16
2018,5V20,663,"Seattle, WA",6.26,12.03,7.02
2018,5V20,663A4,"American Lake, WA",5.83,10.03,2.04
2018,5V20,663GA,"Bellevue, WA",12.14,16.79,4.75
2018,5V20,663GB,"Bremerton, WA",10.35,5.31,0.18
2018,5V20,663GC,"Mount Vernon, WA",5.11,6.83,1.16
2018,5V20,663GD,"South Sound, WA",10.12,5.45,6.35
2018,5V20,663GE,"North Olympic Peninsula, WA",3.71,5.84,0.46
2018,5V20,663HK,"Puget Sound, WA - Mobile",1.86,,
2018,5V20,668,"Spokane, WA HCS",3.65,5.93,2.01
2018,5V20,668,"Spokane, WA (Mann- Grandstaff)",4.35,6.14,2.08
2018,5V20,668GA,"Wenatchee, WA",3.93,2.77,1.96
2018,5V20,668GB,"Coeur d Alene, ID",3.29,5.89,1.63
2018,5V20,668HK,"Spokane, WA - Mobile",5.32,,
2018,5V20,668QB,"Libby, MT",0.76,,2.33
2018,5V20,668QD,"Sandpoint, ID",0.48,,
2018,5V20,668QE,"Spokane-West 2nd Avenue, WA",,,
2018,5V20,687,"Walla Walla, WA HCS",5.31,10,1.93
2018,5V20,687,"Walla Walla, WA (Jonathan M. Wainwright)",3.29,10.15,1.13
2018,5V20,687GA,"Richland, WA",5,2.29,2.25
2018,5V20,687GB,"Lewiston, ID",8.61,0,4.28
2018,5V20,687GC,"La Grande, OR",3.46,5,1.13
2018,5V20,687HA,"Yakima, WA",7.61,10.21,1.73
2018,5V20,687QA,"Grangeville, ID",1.82,,
2018,5V20,687QB,"Morrow County, OR",0.61,3,
2018,5V20,687QC,"Wallowa County, OR",3.04,,0
2018,5V20,692,"White City, OR HCS",9.26,6.31,4.68
2018,5V20,692,"White City, OR",12.26,6.33,3.97
2018,5V20,692GA,"Klamath Falls, OR",6.29,1.81,12.22
2018,5V20,692GB,"Grants Pass, OR",4.07,6.99,3.87
2018,5V21,358,"Manila, PI HCS",14.61,23.69,22.3
2018,5V21,358,"Manila, PI",14.61,23.69,22.3
2018,5V21,459,"Honolulu, HI HCS",7.21,13.36,2.68
2018,5V21,459,"Honolulu, HI (Spark M. Matsunaga)",10.83,12.01,0.59
2018,5V21,459GA,"Maui, HI",3.71,25.12,3.77
2018,5V21,459GB,"Hilo, HI",3.79,16.98,4.16
2018,5V21,459GC,"Kailua-Kona, HI",7.39,22.9,6.17
2018,5V21,459GD,"Lihue, HI",7.45,22.21,2.39
2018,5V21,459GE,"Guam, GU",3.3,17.86,4.88
2018,5V21,459GF,"American Samoa, AS (Faleomavaega Eni Faauaa Hunkin)",2.68,17.43,2.16
2018,5V21,459GG,"Leeward Oahu, HI",4.85,30.56,5.17
2018,5V21,459GH,"Saipan, MP",0,15.5,2.65
2018,5V21,459MA,IDES Honolulu C&P,,0,
2018,5V21,459QB,"Molokai, HI",1.03,,15.67
2018,5V21,570,"Fresno, CA HCS",2.62,9.83,4.79
2018,5V21,570,"Fresno, CA",3.69,9.97,4.68
2018,5V21,570GA,"Merced, CA",0.95,12.5,12.77
2018,5V21,570GB,"Tulare, CA",0.62,2.6,2.25
2018,5V21,570GC,"Oakhurst, CA",1.11,6.63,0.7
2018,5V21,612A4,N. California HCS,4.39,8.36,2.11
2018,5V21,612A4,"Sacramento, CA",5.65,9.2,3.84
2018,5V21,612B4,"Redding, CA",3.95,11.92,4.81
2018,5V21,612BY,"Oakland, CA",3.56,11.33,0.65
2018,5V21,612GD,"Fairfield-Travis Air Force Base, CA",2.98,10.52,1.84
2018,5V21,612GE,"Mare Island-Vallejo, CA",3.76,1.31,1.77
2018,5V21,612GF,"Martinez, CA",4.61,9.92,0.64
2018,5V21,612GG,"Chico, CA",4.26,2.41,
2018,5V21,612GH,"McClellan Park, CA",3.51,5,0.24
2018,5V21,612GI,"Yuba City, CA",4.68,38.79,0.79
2018,5V21,612GJ,"Yreka, CA",5.62,22,5.25
2018,5V21,612MA,IDES McClellan OPC,,0,
2018,5V21,612QA,"Cohasset, CA",,8.82,2.76
2018,5V21,612QB,"Twenty First Street, CA",,,0.62
2018,5V21,612QC,"Cypress Avenue, CA",,9.8,
2018,5V21,612QD,"Howe Road, CA",,,
2018,5V21,640,"Palo Alto, CA HCS",11.13,10.32,6.46
2018,5V21,640,"Palo Alto, CA",9.99,8.8,3.73
2018,5V21,640A0,"Menlo Park, CA",3.53,5.59,4.01
2018,5V21,640A4,"Livermore, CA",8.36,13.86,7.13
2018,5V21,640BY,"San Jose, CA",14.69,11.57,6.29
2018,5V21,640GA,"Capitola, CA",20.99,,0
2018,5V21,640GB,"Sonora, CA",11.59,4.94,5.98
2018,5V21,640GC,"Fremont, CA",7.38,18.8,7.84
2018,5V21,640HA,"Stockton, CA",11.64,10.76,11.24
2018,5V21,640HB,"Modesto, CA",11.78,8.66,8.2
2018,5V21,640HC,"Monterey, CA (Major General William H. Gourley)",9.81,11.82,6.14
2018,5V21,640QA,"Palo Alto 1, CA - Mobile",,0,
2018,5V21,640QB,"Palo Alto 2, CA - Mobile",,0,
2018,5V21,654,"Reno, NV HCS",8.03,9.83,5.59
2018,5V21,654,"Reno, NV (Ioannis A. Lougaris)",8.05,10.13,5.79
2018,5V21,654GA,"Sierra Foothills, CA",2.75,76,2.71
2018,5V21,654GB,"Carson Valley, NV",6.57,5.38,10.57
2018,5V21,654GC,"Lahontan Valley, NV",9.49,8.51,7.8
2018,5V21,654GD,"Diamond View, CA",4.75,12.44,7.42
2018,5V21,654GE,"Reno East, NV",11.37,8.05,4.08
2018,5V21,654QA,"Kietzke, NV",,11.53,
2018,5V21,654QB,"Capitol Hill, NV",,,
2018,5V21,654QC,"Winnemucca, NV",13.13,0,2.94
2018,5V21,654QD,"Virginia Street, NV",,3.43,
2018,5V21,662,"San Francisco, CA HCS",8.07,10.65,3.14
2018,5V21,662,"San Francisco, CA",6.68,10.83,0.63
2018,5V21,662GA,"Santa Rosa, CA",11.95,9.43,6.96
2018,5V21,662GC,"Eureka, CA",10.01,14.47,3.95
2018,5V21,662GD,"Ukiah, CA",3.5,6.83,4.66
2018,5V21,662GE,"San Bruno, CA",11.3,20.5,15.17
2018,5V21,662GF,"San Francisco Downtown, CA",1.68,4.27,4.38
2018,5V21,662GG,"Clearlake, CA",10.18,3.82,7.39
2018,5V21,593,"Las Vegas, NV HCS",3.41,13.93,2.82
2018,5V21,593,"Las Vegas, NV (North Las Vegas)",6.96,14.09,2.32
2018,5V21,593GC,"Pahrump, NV",1.53,9.33,0.75
2018,5V21,593GD,"Northwest Las Vegas, NV",2.85,3.11,2.99
2018,5V21,593GE,"Southeast Las Vegas, NV",3.38,7.54,3.97
2018,5V21,593GF,"Southwest Las Vegas, NV",3.18,13.25,4.62
2018,5V21,593GG,"Northeast Las Vegas, NV",2.25,3.44,1.9
2018,5V21,593GH,"Laughlin, NV (Master Chief Petty Officer Jesse Dean)",7.74,9.28,2.07
2018,5V21,593QC,"West Cheyenne, NV",,,5.68
2018,5V22,501,New Mexico HCS,7.99,12.93,8.47
2018,5V22,501,"Albuquerque, NM (Raymond G. Murphy)",10.14,12.82,7.46
2018,5V22,501G2,"Las Vegas, NM",5.08,0,24.58
2018,5V22,501GA,"Artesia, NM",3.06,3.5,5.85
2018,5V22,501GB,"Farmington, NM",13.95,7.55,8.25
2018,5V22,501GC,"Silver City, NM",5.77,3.86,3.43
2018,5V22,501GD,"Gallup, NM",10.99,0,13.02
2018,5V22,501GE,"Espanola, NM",7.35,3.57,33.67
2018,5V22,501GH,"Truth or Consequences, NM",0.95,0,0
2018,5V22,501GI,"Alamogordo, NM",4.25,1,4.53
2018,5V22,501GJ,"Durango, CO",3.46,5.4,1
2018,5V22,501GK,"Santa Fe, NM",3.56,5.33,15.26
2018,5V22,501GM,"Northwest Metro, NM",5.92,18.93,9.93
2018,5V22,501GN,"Taos, NM",2.96,2.33,21.67
2018,5V22,501HB,"Raton, NM",2.35,0,19.19
2018,5V22,501MA,IDES Kirtland AFB,,0,0
2018,5V22,644,"Phoenix, AZ HCS",6.64,11.15,5.64
2018,5V22,644,"Phoenix, AZ (Carl T. Hayden)",8.54,12.07,4.58
2018,5V22,644BY,"Southeast, AZ",5.67,8.3,7.25
2018,5V22,644GA,"Northwest, AZ",3.42,6.21,7.73
2018,5V22,644GB,"Show Low, AZ",13.45,9.68,8.69
2018,5V22,644GC,"Southwest, AZ",7.04,3.49,8.64
2018,5V22,644GD,"Payson, AZ",0.94,,6.47
2018,5V22,644GE,"Thunderbird, AZ",6.99,6.3,4.63
2018,5V22,644GF,"Globe, AZ",3.92,5.67,5.14
2018,5V22,644GG,"Northeast Phoenix- Via Linda Road, AZ",7.91,3.14,8.41
2018,5V22,644GH,"Phoenix Midtown, AZ",8.35,5.72,2.36
2018,5V22,644QA,"Phoenix-East Thomas Road, AZ",,,
2018,5V22,649,Northern Arizona HCS,6.66,12.36,4.23
2018,5V22,649,"Prescott, AZ (Bob Stump)",7.46,12.85,3.5
2018,5V22,649GA,"Kingman, AZ",7.92,10,3.95
2018,5V22,649GB,"Flagstaff, AZ",2.55,1.83,6.74
2018,5V22,649GC,"Lake Havasu City, AZ",7.35,11.5,8.59
2018,5V22,649GD,"Anthem, AZ",5.11,3.2,3.33
2018,5V22,649GE,"Cottonwood, AZ",6.59,0,8.82
2018,5V22,649QA,"Chinle, AZ",0.15,,8.83
2018,5V22,649QB,"Holbrook, AZ",2.06,,7.14
2018,5V22,649QD,"Page, AZ",5.29,,10.6
2018,5V22,649QF,"Tuba City, AZ",0,,0
2018,5V22,649QG,"Polacca, AZ",0,,
2018,5V22,649QH,"Kayenta, AZ",12.35,,3.5
2018,5V22,678,Southern Arizona HCS,6.06,8.85,2.8
2018,5V22,678,"Tucson, AZ",8.13,9.59,2.38
2018,5V22,678GA,"Sierra Vista, AZ",4.78,7.04,2.82
2018,5V22,678GB,"Yuma, AZ",1.11,1.67,2
2018,5V22,678GC,"Casa Grande, AZ",2.13,5.13,5.3
2018,5V22,678GD,"Safford, AZ",2.46,1,12.15
2018,5V22,678GE,"Green Valley, AZ",11.12,2.53,2.91
2018,5V22,678GF,"Northwest Tucson, AZ",6.11,5.1,4.6
2018,5V22,678GG,"Southeast Tucson, AZ",7.65,4.69,2
2018,5V22,678MA,IDES Davis-Monthan AFB,,0,0
2018,5V22,678MB,IDES Fort Huachuca,,0,0
2018,5V22,600,"Long Beach, CA HCS",5.02,8.89,4.57
2018,5V22,600,"Long Beach, CA",5.15,8.82,4.03
